name|address|comment|comment_rate
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Simon Chevalier, nous vous remercions d'avoir pris le temps de partager votre avis avec nous. Vous pouvez nous en dire plus à propos de votre expérience en nous contactant par mail à l'adresse service.consommateurs@pizzahut.fr. L'équipe Pizza Hut| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 4 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Aline Rudetzki, nous vous remercions d'avoir pris le temps de partager votre avis avec nous. A bientôt, l'équipe Pizza Hut.| 4 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Quarante minutes d'attente pour une pizza à la pâte en carton trop cuite et à la garniture anémique.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour O R, merci d'avoir pris le temps de nous donner votre avis. Si vous souhaitez nous en dire plus à propos de votre expérience, vous pouvez nous écrire à l'adresse service.consommateurs@pizzahut.fr. L'équipe Pizza Hut.| 3 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Personnel très compétent et agréable| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Giuseppe Pellegrino, merci d'avoir partagé votre avis qui est précieux pour nous. Au plaisir de vous revoir prochainement pour vous donner entière satisfaction.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|"Meilleur Restaurant Pizza Hut que je connaisse.
En plus de l'offre pizza à 7€ (+3€grande taille ou cheezy prout*...) si on vient la chercher et en plus 1 boissons de 25cl offerte...
C'est limite magique...

Y'a même un peu de place pour la manger, plutôt très pratique pour moi
qui suis loin et qui mangerai probablement la pizza froide.

Vendeur souvent seul le midi, et bon dieu qu'il se démerde bien,
jamais en retard sur mes pizzas, toujours très très gentil,
avec des petites recommandations, changement de carton pour que je puisse repartir avec ma dernière ou mes 2 dernières part(s) pour ne pas être trop encombrés....

Donc à tous les niveaux, franchement, bravo...

Et donc tant que c'est le même monsieur qui y bosse, vous avez gagné un fidèle client, prêt à faire 15min de marche pour venir jusqu’à chez vous"| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour WhiteWidowFromParis, votre avis nous fait chaud au cœur. Chez Pizza Hut, nous mettons tout en œuvre afin que vous viviez une expérience exceptionnelle et c'est pourquoi nous sommes enchantés de prendre connaissance de votre avis positif que nous ne manquerons pas de partager avec les équipes. Au plaisir de vous accueillir prochainement.| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Imad El Aabedy, merci d'avoir pris le temps de nous donner votre avis. A bientôt, l'équipe Pizza Hut.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|"(Traduit par Google) J'ai passé commande la femme en caisse m'a dit que ça viendrait 5 mn mais j'ai attendu 20mn

(Avis d'origine)
I passed order the woman in caisse told me it will come 5 mn but i have waited for 20mn"| 3 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour NASRULLAH AHMAD ZAI, merci d'avoir partagé votre avis qui est précieux pour nous. A bientôt, l'équipe Pizza Hut.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour SAURON, merci d'avoir pris le temps de nous donner votre avis. Vous pouvez nous en dire plus à propos de votre expérience en nous contactant par mail à l'adresse service.consommateurs@pizzahut.fr. L'équipe Pizza Hut| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Niame Konate, nous vous remercions d'avoir pris le temps de partager votre avis avec nous. A bientôt, l'équipe Pizza Hut.| 4 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|"Des pizzas avec de la pâte cru dégueulasse...
Il me dit c est la cuisson normal oui mais pas quand tu mets 20 pizza dans le four en même temps"| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour audrey paccard, merci d'avoir pris le temps de nous donner votre avis. Si vous souhaitez nous en dire plus à propos de votre expérience, vous pouvez nous écrire à l'adresse service.consommateurs@pizzahut.fr. L'équipe Pizza Hut.| 3 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 3 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Yvette Deles, nous vous remercions d'avoir partagé votre avis avec nous. A bientôt, l'équipe Pizza Hut.| 4 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Livraison dans les temps et livreur très sympathique. Pizzas et entrées correctes. Une étoile en moins car les TPE sont lents et ne prennent pas le sans contact, il faudrait songer à les remplacer.| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Gilbert Depuille, nous vous remercions d'avoir pris le temps de partager votre avis avec nous. A bientôt, l'équipe Pizza Hut.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Pascal Gineste, nous vous remercions d'avoir pris le temps de partager votre avis avec nous. A bientôt chez Pizza Hut!| 1 étoile 
Pizza Hut|7 Av. Gambetta, 75020 Paris|| 4 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Lv M, merci d'avoir pris le temps de nous donner votre avis. A bientôt, l'équipe Pizza Hut.| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Très déçu on commande 3 pizza que l’on reçois 1h15 après je vais pour manger je me rend compte que c’est pas la pizza commander à la bas j’effectue une réclamation car les pâtes à pizza ne sont pas cuite et de plus j’ai dès pizza au thon alors que j’ai demander dès pizza à bas de viande mais non madame c’est de la viande .. un grand manque de respect je ne recommande pas du tout| 5 étoiles 
Pizza Hut|7 Av. Gambetta, 75020 Paris|Bonjour Ludivine Flauzino, merci de nous avoir fait part de votre avis. Malgré notre volonté de satisfaire tous nos clients, nous n'avons pas été à la hauteur de vos attentes et nous le regrettons. Nous cherchons sans cesse à nous améliorer et espérons que votre prochaine commande sera à la hauteur de vos attentes. N'hésitez pas à nous en dire plus à propos de votre expérience en nous contactant à l'adresse service.consommateurs@pizzahut.fr. L'équipe Pizza Hut| 3 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Carmine (le pizzaiolo enchanteur) fait des excellentes pizza avec des ingrédients de qualité et surtout avec Amour. La pizza napolitaine dans toute sa splendeur, ça mérite le pèlerinage (non le déplacement n'est pas assez) ! Merci| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Beaucoup de Blabla encore une fois ! Pizza médiocre… tout juste un peu mieux que celle des kabyles de little Italy| 2 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Ça c'est de la Pizza Napolitaine !!
un délice !"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Très bonnes pizzas : pâte fine, bien garnies (un petit défaut: hélas comme souvent, la pâte est un peu détrempée par la sauce), ingrédients sains et très bons au goût. Quand le temps le permet on mange sur le trottoir (rue piétonne) transformé en terrasse. Prix tout à fait raisonnables.
Je n’ai rien goûté d’autre : j’y vais pour les pizzas.
Je recommande vivement."| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"(Traduit par Google) Le service était très agréable, une serveuse rapide et adorable. Malheureusement, la nourriture était absolument mauvaise. Les salades n'avaient pas une bonne vinaigrette (un peu d'huile au goût fade, peut-être du sel et du poivre) et les autres plats d'antipasti que nous avions étaient également insipides avec beaucoup trop d'huile. Tout dégoulinait littéralement d'huile. Il a été préparé avec insouciance. Le rosé était correct mais rien de spécial.

(Avis d'origine)
Der Service war sehr nett, eine schnelle und liebe Kellnerin. Das Essen war leider absolut daneben. Die Salate hatten kein gutes Dressing (ein bisschen langweilig-schmeckendes Öl, vielleicht Salz und Pfeffer) und auch die anderen Antipasti-Speisen, die wir hatten, waren geschmacklos und mit viel zu viel Öl angerichtet. Alles triefte förmlich vor Öl. Es war lieblos zubereitet. Der Rosé war ok, aber nichts besonderes."| 1 étoile 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"(Traduit par Google) Excellente marguerite

(Avis d'origine)
Excellent margherita"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Tres bon resto. Pizza super bonne. Et bonne musique. Je recommande 👍| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Pizza super bonne
Musique au top le vendredi !!!!
Accueil au top 🤩"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Serveuse très sympathique, mais la pizza…
Je suis rentré chez moi avec 2pizzas (j’habite a 2min) la pâte était molle, les champignons gorgée d’eau, la sauce à la truffe n’était vraiment pas folle, et le meilleur pour la fin, ma copine n’a pas mangé sa pizza car elle avait un goût de produit de nettoyage. On s’est demandé s’il n’avait pas fait tombé un produit dessus. Donc 30euros pour deux pizzas à peine toucher, ça fait cher."| 1 étoile 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Excellentes pizzas ! Fraîcheur et qualité des ingrédients au top. Le patron est très aimable, le service est rapide. Je recommande cette pizzeria, l’une des meilleures de Paris !! Ils font des VRAIES PIZZAS !!| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Bon restaurant, dans une rue sans voiture, à l'abri des arbres. A conseiller.| 3 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"(Traduit par Google) Délicieuses pizzas !

(Avis d'origine)
Delicious pizza!"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Je déconseille fortement cet endroit. Vous demandez des pâtes ? Le monsieur qui fait des pâtes ne revient qu’en septembre. Vous demandez qu’est ce que c’est « à la norma » ? « Cherchez sur Google, ne suis là pour des extra » vous répond-t-on… le service est minable mais surtout les pizzas sont DEGUEULASSES, la sauce tomate on dirait qu’elle a été coupée à l’eau !| 1 étoile 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Monsieur, je trouve vos propos désobligeant. Désolé d employer des extras en pleine saison mais vous pourriez être plus compréhensif.
Nous sommes une pizzeria, les pâtes c’est du plus et la personne est endeuillée.
La sauce tomate est une sauce tomate gustarusso dop
Donc si vous avez l habitude de manger du picard ou du Dominos passez votre chemin
Ciao"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Pizza incroyable| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|En tant que Napolitain, je ne m'attendais pas à manger une si bonne pizza. C'était une révélation. Des ingrédients de très haute qualité et une pâte formidable !| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 2 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Pas pâtes!!  Étonnant
Et prix un peu excessif"| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|J'y suis allé hier à un after post-concert chorale avec mes compagnes de chant et notre cheffe de chœur et quelques proches. Nous étions une bonne vingtaine. Très bel accueil du gérant comme les serveurs. Ils nous ont installés une grande tablée à l'extérieur-nous avions réservés-où nous avons bien bu et mangé. Pour ma part, mon choix s'est porté sur la bière La Parisienne et la pizza du chef Parma avec la Buffala au milieu. Une tuerie, pâte fine et produits frais. Satisfaction totale de ma part et le reste de la tablée. Nous y sommes restés un peu plus de deux heures.| 2 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Les pizzas sont bonnes.
MAIS, le patron est très désagréable, hautain et n'a aucun sens de l'accueil et du service. Un jour il vous sert en étant au téléphone (prise de commande + service des pizzas), un autre il vous demande de calculer la note (apparemment trop compliqué de sortir sa calculatrice ou de calculer de tête 11 + 6 (6 = le verre de vin piquant)). Et surtout, n'espérez pas qu'il vous regarde dans les yeux quand il vous parle.
Désolé, je suis venu 4 fois pour être sûr de ne pas être tombé sur un mauvais jour, et parce que j'ai apprécié les pizzas. Mais la quatrième était la dernière."| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Délicieux !| 1 étoile 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Serveur très désagréable| 3 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Madame, quand on vient dans un restaurant à 14h30 et que le service finit à 15h00 il est normal qu on vous demande de passer commande avant 14h40 car les cuisines ferment. Et le staff doit se reposer à la coupure.
Cela s’appelle du respect !"| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Je suis un petit peu étonnée des avis, j'y ai pris une pizza qui était bonne mais pas incroyable, et des pâtes 4 fromages qui était pas assez cuites!| 4 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|| 1 étoile 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|Endroit sympathique. Cuisine italienne avec de bons produits frais bien cuisinés. Service aimable| 5 étoiles 
Il Villaggio|5 Rue Constant Berthaut, 75020 Paris|"Service a revoir.

Hautin , le patron s’agace si vous lui demandez des détails sur sa carte, truffé de mots italiens et qui est donc incompréhensible sans aide. Excusez nous de ne jamais avoir vécu a Naples.

Pour nous aguicher en tant que passant, ca le patron sait faire ! Mais une fois convaincu et attablé, c’est une autre histoire : l’amabilité disparaît tout au long du repas. Pas même un « au revoir » ou un « ça été ? » a la fin.

Pas de pain, pas de carafe…

Bref, le gars a ouvert une petite pizzeria, comme il y en deja 50 dans le quartier, mais imagine qu’il dirige un relai château.

Y a que l’embarras du  choix sur un périmètre de 200m, donc à éviter.

En reponse a votre retour :
Vous nois confondez ! Deja c est pas Madame mais Monsieur, et je ne suis pas venu avec 4 copines mais nous etions un couple ayant commandé une Pizza, une salade et un gratin de d’aubergine. Donc 3 plats pour 2 !!
Quoi qu’il en soit, votre reponse, meme eronnee, montre bien votre manque d’humilité et prouve bien que seule l’addition vous motive. Adaptez vous vite ou vous ne ferez pas long feu dans quartier."| 5 étoiles 
